Index,SYGEU.JO.Open,SYGEU.JO.High,SYGEU.JO.Low,SYGEU.JO.Close,SYGEU.JO.Volume,SYGEU.JO.Adjusted
2016-05-26,5481,5481,5481,5481,0,5474.57275390625
2016-05-27,5479,5479,5479,5479,0,5472.576171875
2016-05-30,5566,5566,5566,5566,0,5559.47412109375
2016-05-31,5566,5566,5566,5566,0,5559.47412109375
2016-06-01,5566,5566,5566,5566,0,5559.47412109375
2016-06-02,5566,5566,5566,5566,0,5559.47412109375
2016-06-03,5319,5319,5319,5319,0,5312.7626953125
2016-06-06,5319,5319,5319,5319,0,5312.7626953125
2016-06-07,5319,5319,5319,5319,0,5312.7626953125
2016-06-08,5178,5178,5178,5178,0,5171.9287109375
2016-06-09,5137,5137,5137,5137,0,5130.9765625
2016-06-10,5137,5137,5137,5137,0,5130.9765625
2016-06-13,5137,5137,5137,5137,0,5130.9765625
2016-06-14,5137,5137,5137,5137,0,5130.9765625
2016-06-15,4924,4924,4924,4924,0,4918.22705078125
2016-06-16,NA,NA,NA,NA,NA,NA
2016-06-17,4888,4888,4888,4888,0,4882.2685546875
2016-06-20,4888,4888,4888,4888,0,4883.20849609375
2016-06-21,4950,4950,4950,4950,0,4945.1474609375
2016-06-22,4951,4951,4951,4951,0,4946.146484375
2016-06-23,4951,4951,4951,4951,0,4946.146484375
2016-06-24,NA,NA,NA,NA,NA,NA
2016-06-27,4951,4951,4951,4951,0,4946.146484375
2016-06-28,4662,4662,4662,4662,0,4657.431640625
2016-06-29,4678,4678,4678,4678,0,4673.4150390625
2016-06-30,4681,4681,4681,4681,0,4676.412109375
2016-07-01,4693,4693,4693,4693,0,4688.400390625
2016-07-04,4655,4655,4655,4655,0,4650.4375
2016-07-05,4655,4655,4655,4655,0,4650.4375
2016-07-06,4566,4566,4566,4566,0,4561.5244140625
2016-07-07,4566,4566,4566,4566,0,4561.5244140625
2016-07-08,4566,4566,4566,4566,0,4561.5244140625
2016-07-11,4626,4626,4626,4626,0,4621.46533203125
2016-07-12,4626,4626,4626,4626,0,4621.46533203125
2016-07-13,4719,4719,4719,4719,0,4714.3740234375
2016-07-14,4696,4696,4696,4696,0,4691.3974609375
2016-07-15,4696,4696,4696,4696,0,4691.3974609375
2016-07-18,4696,4696,4696,4696,0,4691.3974609375
2016-07-19,4665,4665,4665,4665,0,4660.42822265625
2016-07-20,4685,4685,4685,4685,0,4680.40771484375
2016-07-21,4650,4650,4650,4650,0,4645.4423828125
2016-07-22,4693,4693,4693,4693,0,4688.400390625
2016-07-25,4715,4715,4715,4715,0,4710.37841796875
2016-07-26,4715,4715,4715,4715,0,4710.37841796875
2016-07-27,4715,4715,4715,4715,0,4710.37841796875
2016-07-28,4715,4715,4715,4715,0,4710.37841796875
2016-07-29,4658,4658,4658,4658,0,4653.43408203125
2016-08-01,4658,4658,4658,4658,0,4653.43408203125
2016-08-02,4658,4658,4658,4658,0,4653.43408203125
2016-08-03,NA,NA,NA,NA,NA,NA
2016-08-04,4520,4520,4520,4520,0,4515.56982421875
2016-08-05,4520,4520,4520,4520,0,4515.56982421875
2016-08-08,4558,4558,4558,4558,0,4553.5322265625
2016-08-09,NA,NA,NA,NA,NA,NA
2016-08-10,4524,4524,4524,4524,0,4519.564453125
2016-08-11,4524,4524,4524,4524,0,4519.564453125
2016-08-12,NA,NA,NA,NA,NA,NA
2016-08-15,4598,4598,4598,4598,0,4593.49267578125
2016-08-16,4598,4598,4598,4598,0,4593.49267578125
2016-08-17,4598,4598,4598,4598,0,4593.49267578125
2016-08-18,4598,4598,4598,4598,0,4593.49267578125
2016-08-19,4598,4598,4598,4598,0,4593.49267578125
2016-08-22,4550,4550,4550,4550,0,4545.53955078125
2016-08-23,4588,4588,4588,4588,0,4583.50341796875
2016-08-24,4588,4588,4588,4588,0,4583.50341796875
2016-08-25,4807,4807,4807,4807,0,4802.2880859375
2016-08-26,4795,4795,4795,4795,0,4790.30078125
2016-08-29,4847,4847,4847,4847,0,4842.24853515625
2016-08-30,4847,4847,4847,4847,0,4842.24853515625
2016-08-31,4847,4847,4847,4847,0,4842.24853515625
2016-09-01,4976,4976,4976,4976,0,4971.12255859375
2016-09-02,4996,4996,4996,4996,0,4991.103515625
2016-09-05,4996,4996,4996,4996,0,4991.103515625
2016-09-06,4996,4996,4996,4996,0,4991.103515625
2016-09-07,4996,4996,4996,4996,0,4991.103515625
2016-09-08,4996,4996,4996,4996,0,4991.103515625
2016-09-09,4873,4873,4873,4873,0,4868.22314453125
2016-09-12,4873,4873,4873,4873,0,4868.22314453125
2016-09-13,4848,4848,4848,4848,0,4843.24755859375
2016-09-14,4848,4848,4848,4848,0,4843.24755859375
2016-09-15,4788,4788,4788,4788,0,4783.3076171875
2016-09-16,4703,4703,4703,4703,0,4698.3896484375
2016-09-19,4703,4703,4703,4703,0,4698.3896484375
2016-09-20,4703,4703,4703,4703,0,4698.3896484375
2016-09-21,4703,4703,4703,4703,0,4698.3896484375
2016-09-22,4681,4681,4681,4681,0,4676.412109375
2016-09-23,4681,4681,4681,4681,0,4676.412109375
2016-09-26,4598,4598,4598,4598,0,4593.49267578125
2016-09-27,4598,4598,4598,4598,0,4593.49267578125
2016-09-28,4598,4598,4598,4598,0,4593.49267578125
2016-09-29,4598,4598,4598,4598,0,4593.49267578125
2016-09-30,4598,4598,4598,4598,0,4593.49267578125
2016-10-03,4614,4614,4614,4614,0,4609.47705078125
2016-10-04,4642,4642,4642,4642,0,4637.4501953125
2016-10-05,4642,4642,4642,4642,0,4637.4501953125
2016-10-06,4642,4642,4642,4642,0,4637.4501953125
2016-10-07,4713,4713,4713,4713,0,4708.38037109375
2016-10-10,4659,4659,4659,4659,0,4654.43408203125
2016-10-11,4659,4659,4659,4659,0,4654.43408203125
2016-10-12,4659,4659,4659,4659,0,4654.43408203125
2016-10-13,4713,4713,4713,4713,0,4708.38037109375
2016-10-14,4713,4713,4713,4713,0,4708.38037109375
2016-10-17,4710,4710,4710,4710,0,4705.38330078125
2016-10-18,4710,4710,4710,4710,0,4705.38330078125
2016-10-19,4674,4674,4674,4674,0,4669.4189453125
2016-10-20,4706,4706,4706,4706,0,4701.38720703125
2016-10-21,4706,4706,4706,4706,0,4701.38720703125
2016-10-24,4702,4702,4702,4702,0,4697.39111328125
2016-10-25,4663,4663,4663,4663,0,4658.42919921875
2016-10-26,NA,NA,NA,NA,NA,NA
2016-10-27,4694,4694,4694,4694,0,4689.3994140625
2016-10-28,4674,4674,4674,4674,0,4669.4189453125
2016-10-31,4674,4674,4674,4674,0,4669.4189453125
2016-11-01,4555,4555,4555,4555,0,4550.53466796875
2016-11-02,4497,4497,4497,4497,0,4492.591796875
2016-11-03,4467,4467,4467,4467,0,4462.62060546875
2016-11-04,4499,4499,4499,4499,0,4494.58984375
2016-11-07,4472,4472,4472,4472,0,4467.6162109375
2016-11-08,4472,4472,4472,4472,0,4467.6162109375
2016-11-09,4570,4570,4570,4570,0,4565.52099609375
2016-11-10,4570,4570,4570,4570,0,4565.52099609375
2016-11-11,4699,4699,4699,4699,0,4694.39404296875
2016-11-14,4650,4650,4650,4650,0,4645.4423828125
2016-11-15,4649,4649,4649,4649,0,4644.44287109375
2016-11-16,4615,4615,4615,4615,0,4610.47705078125
2016-11-17,4699,4699,4699,4699,0,4694.39404296875
2016-11-18,4610,4610,4610,4610,0,4605.48193359375
2016-11-21,4583,4583,4583,4583,0,4578.50732421875
2016-11-22,4580,4580,4580,4580,0,4575.5107421875
2016-11-23,4557,4557,4557,4557,0,4552.533203125
2016-11-24,4519,4519,4519,4519,0,4514.57080078125
2016-11-25,4465,4465,4465,4465,0,4460.62255859375
2016-11-28,4468,4468,4468,4468,0,4463.61962890625
2016-11-29,4554,4554,4554,4554,0,4549.53564453125
2016-11-30,4521,4521,4521,4521,0,4516.568359375
2016-12-01,4520,4520,4520,4520,0,4515.56982421875
2016-12-02,4444,4444,4444,4444,0,4439.6435546875
2016-12-05,4520,4520,4520,4520,0,4515.56982421875
2016-12-06,4530,4530,4530,4530,0,4525.55908203125
2016-12-07,4570,4570,4570,4570,0,4565.52099609375
2016-12-08,4651,4651,4651,4651,0,4646.44091796875
2016-12-09,4687,4687,4687,4687,0,4682.40673828125
2016-12-12,4644,4644,4644,4644,0,4639.44775390625
2016-12-13,4686,4686,4686,4686,0,4681.4072265625
2016-12-14,4763,4763,4763,4763,0,4758.33154296875
2016-12-15,4724,4724,4724,4724,0,4719.36865234375
2016-12-16,NA,NA,NA,NA,NA,NA
2016-12-19,4804,4804,4804,4804,0,4799.291015625
2016-12-20,4792,4792,4792,4792,0,4787.302734375
2016-12-21,4780,4780,4780,4780,0,4775.314453125
2016-12-22,NA,NA,NA,NA,NA,NA
2016-12-23,4800,4800,4800,4800,0,4795.2958984375
2016-12-26,NA,NA,NA,NA,NA,NA
2016-12-27,NA,NA,NA,NA,NA,NA
2016-12-28,4679,4679,4679,4679,0,4674.4140625
2016-12-29,4673,4673,4673,4673,0,4668.42041015625
2016-12-30,4743,4743,4743,4743,0,4738.35107421875
2017-01-02,NA,NA,NA,NA,NA,NA
2017-01-03,4762.2001953125,4762.2001953125,4762.2001953125,4762.2001953125,0,4757.5322265625
2017-01-04,4740.89990234375,4740.89990234375,4740.89990234375,4740.89990234375,0,4736.25341796875
2017-01-05,4798,4798,4798,4798,0,4793.296875
2017-01-06,4834.2001953125,4834.2001953125,4834.2001953125,4834.2001953125,0,4829.46240234375
2017-01-09,4800.7001953125,4800.7001953125,4800.7001953125,4800.7001953125,0,4795.99560546875
2017-01-10,4794.5,4794.5,4794.5,4794.5,0,4789.8017578125
2017-01-11,4847.7998046875,4847.7998046875,4847.7998046875,4847.7998046875,0,4843.04736328125
2017-01-12,4737,4737,4737,4737,0,4732.3564453125
2017-01-13,4777.2998046875,4777.2998046875,4777.2998046875,4777.2998046875,0,4772.6171875
2017-01-16,4796.89990234375,4796.89990234375,4796.89990234375,4796.89990234375,0,4792.19873046875
2017-01-17,4761.5,4761.5,4761.5,4761.5,0,4756.83251953125
2017-01-18,4762.2001953125,4762.2001953125,4762.2001953125,4762.2001953125,0,4757.5322265625
2017-01-19,4767.10009765625,4767.10009765625,4767.10009765625,4767.10009765625,0,4762.42724609375
2017-01-20,4796.10009765625,4796.10009765625,4796.10009765625,4796.10009765625,0,4791.3994140625
2017-01-23,4764.60009765625,4764.60009765625,4764.60009765625,4764.60009765625,0,4759.9296875
2017-01-24,4717.2998046875,4717.2998046875,4717.2998046875,4717.2998046875,0,4712.67626953125
2017-01-25,4750.60009765625,4750.60009765625,4750.60009765625,4750.60009765625,0,4745.94384765625
2017-01-26,4743.7998046875,4743.7998046875,4743.7998046875,4743.7998046875,0,4739.150390625
2017-01-27,4784,4784,4784,4784,0,4779.31005859375
2017-01-30,4727.2001953125,4727.2001953125,4727.2001953125,4727.2001953125,0,4722.5654296875
2017-01-31,4721.5,4721.5,4721.5,4721.5,0,4716.87109375
2017-02-01,4728.39990234375,4728.39990234375,4728.39990234375,4728.39990234375,0,4723.7646484375
2017-02-02,4709.7001953125,4709.7001953125,4709.7001953125,4709.7001953125,0,4705.083984375
2017-02-03,4689.7001953125,4689.7001953125,4689.7001953125,4689.7001953125,0,4685.1044921875
2017-02-06,4681.89990234375,4681.89990234375,4681.89990234375,4681.89990234375,0,4677.310546875
2017-02-07,4657.7001953125,4657.7001953125,4657.7001953125,4657.7001953125,0,4653.134765625
2017-02-08,4664.10009765625,4664.10009765625,4664.10009765625,4664.10009765625,0,4659.52880859375
2017-02-09,4715,4715,4715,4715,0,4710.37841796875
2017-02-10,4680.2998046875,4680.2998046875,4680.2998046875,4680.2998046875,0,4675.71240234375
2017-02-13,4694,4694,4694,4694,0,4689.3994140625
2017-02-14,4648.7998046875,4648.7998046875,4648.7998046875,4648.7998046875,0,4644.2431640625
2017-02-15,4606.2998046875,4606.2998046875,4606.2998046875,4606.2998046875,0,4601.78466796875
2017-02-16,4596.10009765625,4596.10009765625,4596.10009765625,4596.10009765625,0,4591.595703125
2017-02-17,4624.60009765625,4624.60009765625,4624.60009765625,4624.60009765625,0,4620.06689453125
2017-02-20,4611.2001953125,4611.2001953125,4611.2001953125,4611.2001953125,0,4606.6796875
2017-02-21,4643.39990234375,4643.39990234375,4643.39990234375,4643.39990234375,0,4638.84912109375
2017-02-22,4626.39990234375,4626.39990234375,4626.39990234375,4626.39990234375,0,4621.865234375
2017-02-23,4544.7001953125,4544.7001953125,4544.7001953125,4544.7001953125,0,4540.24560546875
2017-02-24,4542.7001953125,4542.7001953125,4542.7001953125,4542.7001953125,0,4538.2470703125
2017-02-27,4557.10009765625,4557.10009765625,4557.10009765625,4557.10009765625,0,4552.63330078125
2017-02-28,4631,4631,4631,4631,0,4626.46044921875
2017-03-01,4685.7001953125,4685.7001953125,4685.7001953125,4685.7001953125,0,4681.107421875
2017-03-02,4677.2998046875,4677.2998046875,4677.2998046875,4677.2998046875,0,4672.71533203125
2017-03-03,4718.7998046875,4718.7998046875,4718.7998046875,4718.7998046875,0,4714.173828125
2017-03-06,4678.89990234375,4678.89990234375,4678.89990234375,4678.89990234375,0,4674.31396484375
2017-03-07,4661,4661,4661,4661,0,4656.431640625
2017-03-08,4695.5,4695.5,4695.5,4695.5,0,4690.8984375
2017-03-09,4817,4817,4817,4817,0,4812.27880859375
2017-03-10,4818.7998046875,4818.7998046875,4818.7998046875,4818.7998046875,0,4814.07666015625
2017-03-13,4796.5,4796.5,4796.5,4796.5,0,4791.798828125
2017-03-14,4773.7998046875,4773.7998046875,4773.7998046875,4773.7998046875,0,4769.1201171875
2017-03-15,4741.7001953125,4741.7001953125,4741.7001953125,4741.7001953125,0,4737.05224609375
2017-03-16,4721.7001953125,4721.7001953125,4721.7001953125,4721.7001953125,0,4717.0712890625
2017-03-17,4722,4722,4722,4722,0,4717.37109375
2017-03-20,4688,4688,4688,4688,0,4683.40478515625
2017-03-22,4658.7001953125,4658.7001953125,4658.7001953125,4658.7001953125,0,4654.13427734375
2017-03-23,4674.5,4674.5,4674.5,4674.5,0,4669.91796875
2017-03-24,4644.7001953125,4644.7001953125,4644.7001953125,4644.7001953125,0,4640.14794921875
2017-03-27,4787.2998046875,4787.2998046875,4787.2998046875,4787.2998046875,0,4782.607421875
2017-03-28,4880.5,4880.5,4880.5,4880.5,0,4875.7158203125
2017-03-29,4854.2998046875,4854.2998046875,4854.2998046875,4854.2998046875,0,4849.54150390625
2017-03-30,4819.10009765625,4819.10009765625,4819.10009765625,4819.10009765625,0,4814.376953125
2017-03-31,5045.39990234375,5045.39990234375,5045.39990234375,5045.39990234375,0,5040.4541015625
2017-04-03,5017.60009765625,5017.60009765625,5017.60009765625,5017.60009765625,0,5012.681640625
2017-04-04,5046.7001953125,5046.7001953125,5046.7001953125,5046.7001953125,0,5041.75390625
2017-04-05,5125.39990234375,5125.39990234375,5125.39990234375,5125.39990234375,0,5120.375
2017-04-06,5163.7001953125,5163.7001953125,5163.7001953125,5163.7001953125,0,5158.63916015625
2017-04-07,5147.89990234375,5147.89990234375,5147.89990234375,5147.89990234375,0,5142.85400390625
2017-04-10,5160.7998046875,5160.7998046875,5160.7998046875,5160.7998046875,0,5155.7412109375
2017-04-11,5144.2001953125,5144.2001953125,5144.2001953125,5144.2001953125,0,5139.1572265625
2017-04-12,5063.89990234375,5063.89990234375,5063.89990234375,5063.89990234375,0,5058.9365234375
2017-04-13,4943.5,4943.5,4943.5,4943.5,0,4938.65380859375
2017-04-18,4871.10009765625,4871.10009765625,4871.10009765625,4871.10009765625,0,4866.32568359375
2017-04-19,4896.2001953125,4896.2001953125,4896.2001953125,4896.2001953125,0,4891.4013671875
2017-04-20,4903.60009765625,4903.60009765625,4903.60009765625,4903.60009765625,0,4898.79345703125
2017-04-21,4865,4865,4865,4865,0,4860.23095703125
2017-04-24,5086.5,5086.5,5086.5,5086.5,0,5081.5146484375
2017-04-25,5152,5152,5152,5152,0,5146.94873046875
2017-04-26,5152,5152,5152,5152,0,5146.94873046875
2017-04-28,5223.2998046875,5223.2998046875,5223.2998046875,5223.2998046875,0,5218.1796875
2017-05-01,NA,NA,NA,NA,NA,NA
2017-05-02,5226,5226,5226,5226,0,5220.876953125
2017-05-03,5261.89990234375,5261.89990234375,5261.89990234375,5261.89990234375,0,5256.74267578125
2017-05-04,5438.7998046875,5438.7998046875,5438.7998046875,5438.7998046875,0,5433.46875
2017-05-05,5474.5,5474.5,5474.5,5474.5,0,5469.1337890625
2017-05-08,5450.89990234375,5450.89990234375,5450.89990234375,5450.89990234375,0,5445.55712890625
2017-05-09,5453.60009765625,5453.60009765625,5453.60009765625,5453.60009765625,0,5448.25439453125
2017-05-10,5454,5454,5454,5454,0,5448.6533203125
2017-05-11,5387,5387,5387,5387,0,5381.71923828125
2017-05-12,5377,5377,5377,5377,0,5371.7294921875
2017-05-15,5377,5377,5377,5377,0,5371.7294921875
2017-05-16,5342,5342,5342,5342,0,5336.763671875
2017-05-17,5362,5362,5362,5362,0,5356.744140625
2017-05-18,5359,5359,5359,5359,0,5353.7470703125
2017-05-19,5383,5383,5383,5383,0,5377.7236328125
2017-05-22,5406,5406,5406,5406,0,5400.701171875
2017-05-23,5354.2001953125,5354.2001953125,5354.2001953125,5354.2001953125,0,5348.95263671875
2017-05-24,5280.2001953125,5280.2001953125,5280.2001953125,5280.2001953125,0,5275.02490234375
2017-05-25,5253.2001953125,5253.2001953125,5253.2001953125,5253.2001953125,0,5248.05029296875
2017-05-26,5253,5253,5253,5253,0,5247.8505859375
2017-05-29,5278,5278,5278,5278,0,5272.826171875
2017-05-30,5314.7001953125,5314.7001953125,5314.7001953125,5314.7001953125,0,5309.490234375
2017-05-31,5365,5365,5365,5365,0,5359.7412109375
2017-06-01,5287,5287,5287,5287,0,5281.81689453125
2017-06-02,5278.10009765625,5278.10009765625,5278.10009765625,5278.10009765625,0,5272.92626953125
2017-06-05,5278,5278,5278,5278,0,5272.826171875
2017-06-06,5214.7998046875,5214.7998046875,5214.7998046875,5214.7998046875,0,5209.6875
2017-06-07,5216.39990234375,5216.39990234375,5216.39990234375,5216.39990234375,0,5211.2861328125
2017-06-08,5259.5,5259.5,5259.5,5259.5,0,5254.34375
2017-06-09,5258.5,5258.5,5258.5,5258.5,0,5253.345703125
2017-06-12,5176.39990234375,5176.39990234375,5176.39990234375,5176.39990234375,0,5171.32666015625
2017-06-13,5191.89990234375,5191.89990234375,5191.89990234375,5191.89990234375,0,5186.810546875
2017-06-14,5139.7998046875,5139.7998046875,5139.7998046875,5139.7998046875,0,5134.76171875
2017-06-15,5157.10009765625,5157.10009765625,5157.10009765625,5157.10009765625,0,5152.04541015625
2017-06-16,5140,5140,5140,5140,0,5134.9619140625
2017-06-19,5194,5194,5194,5194,0,5188.90869140625
2017-06-20,5283.10009765625,5283.10009765625,5283.10009765625,5283.10009765625,0,5277.921875
2017-06-21,5267.39990234375,5267.39990234375,5267.39990234375,5267.39990234375,0,5262.2373046875
2017-06-22,5255.60009765625,5255.60009765625,5255.60009765625,5255.60009765625,0,5250.44873046875
2017-06-23,5234.5,5234.5,5234.5,5234.5,0,5229.36767578125
2017-06-26,5223.2998046875,5223.2998046875,5223.2998046875,5223.2998046875,0,5218.1796875
2017-06-27,5179.7001953125,5179.7001953125,5179.7001953125,5179.7001953125,0,5174.623046875
2017-06-28,5236.5,5236.5,5236.5,5236.5,0,5232.197265625
2017-06-29,5164.2998046875,5164.2998046875,5164.2998046875,5164.2998046875,0,5160.05712890625
2017-06-30,5164,5164,5164,5164,0,5159.75830078125
2017-07-03,5266.60009765625,5266.60009765625,5266.60009765625,5266.60009765625,0,5262.2734375
2017-07-04,5246.7001953125,5246.7001953125,5246.7001953125,5246.7001953125,0,5242.3896484375
2017-07-05,5320.2001953125,5320.2001953125,5320.2001953125,5320.2001953125,0,5315.82958984375
2017-07-06,5320.39990234375,5320.39990234375,5320.39990234375,5320.39990234375,0,5316.029296875
2017-07-07,5321.7001953125,5321.7001953125,5321.7001953125,5321.7001953125,0,5317.32763671875
2017-07-10,5344.5,5344.5,5344.5,5344.5,0,5340.10888671875
2017-07-11,5389.39990234375,5389.39990234375,5389.39990234375,5389.39990234375,0,5384.97216796875
2017-07-12,5347.7001953125,5347.7001953125,5347.7001953125,5347.7001953125,0,5343.30712890625
2017-07-13,5348,5348,5348,5348,0,5343.60693359375
2017-07-14,5280.2998046875,5280.2998046875,5280.2998046875,5280.2998046875,0,5275.9619140625
2017-07-17,5231.7001953125,5231.7001953125,5231.7001953125,5231.7001953125,0,5227.4013671875
2017-07-18,5228.7998046875,5228.7998046875,5228.7998046875,5228.7998046875,0,5224.50341796875
2017-07-19,5233,5233,5233,5233,0,5228.70068359375
2017-07-20,5317.60009765625,5317.60009765625,5317.60009765625,5317.60009765625,0,5313.2314453125
2017-07-21,5226.5,5226.5,5226.5,5226.5,0,5222.2060546875
2017-07-24,5233.7001953125,5233.7001953125,5233.7001953125,5233.7001953125,0,5229.39990234375
2017-07-25,5300.7001953125,5300.7001953125,5300.7001953125,5300.7001953125,0,5296.3447265625
2017-07-26,5312.10009765625,5312.10009765625,5312.10009765625,5312.10009765625,0,5307.736328125
2017-07-27,5314.5,5314.5,5314.5,5314.5,0,5310.1337890625
2017-07-28,5318.89990234375,5318.89990234375,5318.89990234375,5318.89990234375,0,5314.52978515625
2017-07-31,5385.2001953125,5385.2001953125,5385.2001953125,5385.2001953125,0,5380.775390625
2017-08-01,5463.7001953125,5463.7001953125,5463.7001953125,5463.7001953125,0,5459.2119140625
2017-08-02,5459.10009765625,5459.10009765625,5459.10009765625,5459.10009765625,0,5454.61474609375
2017-08-03,5536.2001953125,5536.2001953125,5536.2001953125,5536.2001953125,0,5531.65185546875
2017-08-04,5576.5,5576.5,5576.5,5576.5,0,5571.91796875
2017-08-07,NA,NA,NA,NA,NA,NA
2017-08-08,5479.89990234375,5479.89990234375,5479.89990234375,5479.89990234375,0,5475.39697265625
2017-08-09,5511.5,5511.5,5511.5,5511.5,0,5506.97119140625
2017-08-10,5411.39990234375,5411.39990234375,5411.39990234375,5411.39990234375,0,5406.95458984375
2017-08-11,5438.89990234375,5438.89990234375,5438.89990234375,5438.89990234375,0,5434.431640625
2017-08-14,5429.60009765625,5429.60009765625,5429.60009765625,5429.60009765625,0,5425.13916015625
2017-08-15,5429.7998046875,5429.7998046875,5429.7998046875,5429.7998046875,0,5425.3388671875
2017-08-16,5413.39990234375,5413.39990234375,5413.39990234375,5413.39990234375,0,5408.95263671875
2017-08-17,5381.7001953125,5381.7001953125,5381.7001953125,5381.7001953125,0,5377.279296875
2017-08-18,5371.10009765625,5371.10009765625,5371.10009765625,5371.10009765625,0,5366.6875
2017-08-21,5349.2998046875,5349.2998046875,5349.2998046875,5349.2998046875,0,5344.90478515625
2017-08-22,5391.39990234375,5391.39990234375,5391.39990234375,5391.39990234375,0,5386.970703125
2017-08-23,5389.7998046875,5389.7998046875,5389.7998046875,5389.7998046875,0,5385.3720703125
2017-08-24,5383.7001953125,5383.7001953125,5383.7001953125,5383.7001953125,0,5379.27734375
2017-08-25,5358.7998046875,5358.7998046875,5358.7998046875,5358.7998046875,0,5354.3974609375
2017-08-28,5356.2998046875,5356.2998046875,5356.2998046875,5356.2998046875,0,5351.89990234375
2017-08-29,5310.89990234375,5310.89990234375,5310.89990234375,5310.89990234375,0,5306.5361328125
2017-08-30,5299.2001953125,5299.2001953125,5299.2001953125,5299.2001953125,0,5294.84619140625
2017-08-31,5306.60009765625,5306.60009765625,5306.60009765625,5306.60009765625,0,5302.240234375
2017-09-01,5292,5292,5292,5292,0,5287.6513671875
2017-09-04,5323.39990234375,5323.39990234375,5323.39990234375,5323.39990234375,0,5319.0263671875
2017-09-05,5275,5275,5275,5275,0,5270.66552734375
2017-09-06,5281.5,5281.5,5281.5,5281.5,0,5277.16015625
2017-09-07,5335.60009765625,5335.60009765625,5335.60009765625,5335.60009765625,0,5331.21630859375
2017-09-08,5380.7998046875,5380.7998046875,5380.7998046875,5380.7998046875,0,5376.37890625
2017-09-11,5438.5,5438.5,5438.5,5438.5,0,5434.0322265625
2017-09-12,5487.60009765625,5487.60009765625,5487.60009765625,5487.60009765625,0,5483.09130859375
2017-09-13,5545.10009765625,5545.10009765625,5545.10009765625,5545.10009765625,0,5540.54443359375
2017-09-14,5528.39990234375,5528.39990234375,5528.39990234375,5528.39990234375,0,5523.85791015625
2017-09-15,5553.2998046875,5553.2998046875,5553.2998046875,5553.2998046875,0,5548.73681640625
2017-09-18,5623.10009765625,5623.10009765625,5623.10009765625,5623.10009765625,0,5618.48046875
2017-09-19,5659.60009765625,5659.60009765625,5659.60009765625,5659.60009765625,0,5654.95068359375
2017-09-20,5631.5,5631.5,5631.5,5631.5,0,5626.873046875
2017-09-21,5628.60009765625,5628.60009765625,5628.60009765625,5628.60009765625,0,5623.97509765625
2017-09-22,5621.39990234375,5621.39990234375,5621.39990234375,5621.39990234375,0,5616.78076171875
2017-09-25,NA,NA,NA,NA,NA,NA
2017-09-26,5596.2998046875,5596.2998046875,5596.2998046875,5596.2998046875,0,5591.7021484375
2017-09-27,5678.7998046875,5678.7998046875,5678.7998046875,5678.7998046875,0,5674.13330078125
2017-09-28,5707.2998046875,5707.2998046875,5707.2998046875,5707.2998046875,0,5702.60986328125
2017-09-29,5760.7998046875,5760.7998046875,5760.7998046875,5760.7998046875,0,5756.06689453125
2017-10-02,5791.89990234375,5791.89990234375,5791.89990234375,5791.89990234375,0,5787.14111328125
2017-10-03,5819.39990234375,5819.39990234375,5819.39990234375,5819.39990234375,0,5814.61865234375
2017-10-04,5763.7998046875,5763.7998046875,5763.7998046875,5763.7998046875,0,5759.0654296875
2017-10-05,5792.7998046875,5792.7998046875,5792.7998046875,5792.7998046875,0,5788.0400390625
2017-10-06,5831.2001953125,5831.2001953125,5831.2001953125,5831.2001953125,0,5826.4091796875
2017-10-09,5890.2998046875,5890.2998046875,5890.2998046875,5890.2998046875,0,5885.4599609375
2017-10-10,5818,5818,5818,5818,0,5813.22021484375
2017-10-11,5824.10009765625,5824.10009765625,5824.10009765625,5824.10009765625,0,5819.3154296875
2017-10-12,5778.2998046875,5778.2998046875,5778.2998046875,5778.2998046875,0,5773.55224609375
2017-10-13,5694.10009765625,5694.10009765625,5694.10009765625,5694.10009765625,0,5689.42236328125
2017-10-16,5675.10009765625,5675.10009765625,5675.10009765625,5675.10009765625,0,5670.43701171875
2017-10-17,5722.60009765625,5722.60009765625,5722.60009765625,5722.60009765625,0,5717.89892578125
2017-10-18,5803.2998046875,5803.2998046875,5803.2998046875,5803.2998046875,0,5798.53125
2017-10-19,5801.60009765625,5801.60009765625,5801.60009765625,5801.60009765625,0,5796.83349609375
2017-10-20,5846.2001953125,5846.2001953125,5846.2001953125,5846.2001953125,0,5841.39794921875
2017-10-23,5841,5841,5841,5841,0,5836.201171875
2017-10-24,5873.5,5873.5,5873.5,5873.5,0,5868.67529296875
2017-10-25,5948.89990234375,5948.89990234375,5948.89990234375,5948.89990234375,0,5944.013671875
2017-10-26,6055.39990234375,6055.39990234375,6055.39990234375,6055.39990234375,0,6050.42431640625
2017-10-27,6019.7001953125,6019.7001953125,6019.7001953125,6019.7001953125,0,6014.7548828125
2017-10-30,NA,NA,NA,NA,NA,NA
2017-10-31,6075.39990234375,6075.39990234375,6075.39990234375,6075.39990234375,0,6070.40869140625
2017-11-01,6070.7001953125,6070.7001953125,6070.7001953125,6070.7001953125,0,6065.71337890625
2017-11-02,6061.89990234375,6061.89990234375,6061.89990234375,6061.89990234375,0,6056.91943359375
2017-11-03,6117.2001953125,6117.2001953125,6117.2001953125,6117.2001953125,0,6112.17578125
2017-11-06,6091,6091,6091,6091,0,6085.99560546875
